Span,Purchases s1,Purchase days s1,Spend s1,MAE s1,unadjPredicted s1,Predicted s1,Intercept s1,Coef s1,MAE percent s1,Coef s1 by Spend s1,Purchases s2,Purchase days by training s2,Spend s2,MAE s2,unadjPredicted s2,Predicted s2,Intercept s2,Coef s2,MAE percent s2,Coef s2 by Spend s2,Purchases s3,Purchase days s3,Purchase days by training s3,Spend s3,MAE s3,unadjPredicted s3,Predicted s3,Intercept s3,Coef s3,MAE percent s3,Coef s3 by Spend s3,Actual,Customer,LASSO predicts Actual,LASSO error
0.9555555555555556,176,23,3380.06,107.81676363636362,8136.057575757576,7514.239235753621,-76.3572727272728,92.08072727272727,0.0318978845453523,0.0272423351279939,167,0.1666666666666666,3315.749999999999,117.5570909090909,3886.91781818182,3589.8505023561247,-32.65890909090905,31.67309090909091,0.0354541479029151,0.0095523157382465,176,23,0.1277777777777777,3380.06,107.81676363636362,8136.057575757576,7514.239235753621,-76.3572727272728,92.08072727272727,0.0318978845453523,0.0272423351279939,7679.98,29786,3103.1431245969807,4576.836875403019
0.9555555555555556,81,23,2641.6600000000003,166.2218909090909,-909.2483636363628,-857.7460436320629,452.5867272727273,-41.871272727272725,0.0629232720747904,-0.015850364061716,24,0.1,1010.81,22.80596363636364,767.3469090909095,723.882276492334,-7.577454545454554,6.32987878787879,0.0225620676846921,0.0062621845726484,81,23,0.1277777777777777,2641.6600000000003,166.2218909090909,-909.2483636363628,-857.7460436320629,452.5867272727273,-41.871272727272725,0.0629232720747904,-0.015850364061716,191.04,109074,1674.0007392847924,1482.9607392847925
0.9444444444444444,91,23,4815.83,403.48759999999993,5584.886666666665,5096.366116804808,298.7300000000001,40.63399999999998,0.083783605318294,0.0084375901973283,56,0.1166666666666666,3153.88,114.27469090909088,2148.489272727273,1960.5568716725763,3.5503636363636275,16.034363636363636,0.0362330497384462,0.0050840119587186,91,23,0.1277777777777777,4815.83,403.48759999999993,5584.886666666665,5096.366116804808,298.7300000000001,40.63399999999998,0.083783605318294,0.0084375901973283,2679.25,117236,3614.108217822456,934.858217822456
0.8055555555555556,96,23,12739.65,1144.004,7595.43098989899,6982.269957066084,1277.245636363636,-0.7290303030302796,0.0897986993363239,-5.722530077594593e-05,57,0.125,9073.17,525.6923636363637,32984.35581818184,30321.607422771373,-692.964909090909,297.1290909090909,0.0579392167937296,0.0327481013702036,96,23,0.1277777777777777,12739.65,1144.004,7595.43098989899,6982.269957066084,1277.245636363636,-0.7290303030302796,0.0897986993363239,-5.722530077594593e-05,1983.16,121364,4146.814211320425,2163.654211320425
0.9166666666666666,69,23,1104.0099999999998,75.70094545454546,690.3504242424242,656.3420742420903,108.50527272727273,0.4212727272727263,0.0685690758729952,0.000381584158905,49,0.1333333333333333,768.09,35.603272727272724,2336.284545454546,2221.1934558685875,-45.26527272727272,20.785393939393938,0.0463529960385797,0.0270611437974637,69,23,0.1277777777777777,1104.0099999999998,75.70094545454546,690.3504242424242,656.3420742420903,108.50527272727273,0.4212727272727263,0.0685690758729952,0.000381584158905,1029.7699999999998,81331,603.5331650356788,426.2368349643209
0.85,59,23,1105.2800000000002,66.2430303030303,618.9136161616161,574.1304385002038,113.53018181818184,-0.6671515151515173,0.059933257005492,-0.0006036040778368,42,0.1083333333333333,796.17,55.817284848484846,1884.9543636363649,1748.563365044505,-12.22018181818182,15.113151515151516,0.0701072444936192,0.0189823172377149,59,23,0.1277777777777777,1105.2800000000002,66.2430303030303,618.9136161616161,574.1304385002038,113.53018181818184,-0.6671515151515173,0.059933257005492,-0.0006036040778368,180.27,61073,1154.3602340023594,974.0902340023595
0.9388888888888888,47,23,1113.8899999999996,95.8865696969697,741.3770505050502,702.5535620655103,106.4338181818182,1.101151515151511,0.0860826200944166,0.0009885639651594,22,0.1,596.9800000000001,5.790763636363637,289.57509090909105,274.4109916337909,-4.796545454545455,2.520787878787879,0.009700096546557,0.0042225667171226,47,23,0.1277777777777777,1113.8899999999996,95.8865696969697,741.3770505050502,702.5535620655103,106.4338181818182,1.101151515151511,0.0860826200944166,0.0009885639651594,687.1299999999999,125856,2322.251105463627,1635.1211054636271
0.8833333333333333,106,23,2653.71,227.4266909090909,-1268.4906868686858,-1175.1145508113275,504.7598181818181,-53.19751515151514,0.0857014108207343,-0.0200464689628916,47,0.1083333333333333,1314.17,78.34710303030303,4356.948727272729,4036.2250188811136,-35.83236363636364,35.45030303030303,0.0596171751221706,0.0269754316643227,106,23,0.1277777777777777,2653.71,227.4266909090909,-1268.4906868686858,-1175.1145508113275,504.7598181818181,-53.19751515151514,0.0857014108207343,-0.0200464689628916,833.5899999999999,65455,914.2651855922613,80.67518559226141
0.9833333333333332,68,23,1955.63,163.084496969697,2597.490343434343,2194.133600196581,98.95236363636369,21.469030303030294,0.0833923068114607,0.0109780634900417,58,0.1583333333333333,1831.58,168.79007272727276,5693.600727272731,4809.457980619655,-88.18036363636367,49.14563636363637,0.0921554465146336,0.0268323722488978,68,23,0.1277777777777777,1955.63,163.084496969697,2597.490343434343,2194.133600196581,98.95236363636369,21.469030303030294,0.0833923068114607,0.0109780634900417,11.5,178242,158.99187837728823,147.49187837728823
0.9055555555555556,100,23,1891.91,131.32031515151516,3637.36395959596,3328.01269774701,19.44254545454544,37.7218787878788,0.0694115022128511,0.0199385165192206,86,0.1416666666666666,1717.15,51.0424606060606,1699.385636363637,1554.8559448571905,-8.839818181818188,13.476848484848489,0.0297251029939496,0.007848381611885,100,23,0.1277777777777777,1891.91,131.32031515151516,3637.36395959596,3328.01269774701,19.44254545454544,37.7218787878788,0.0694115022128511,0.0199385165192206,4190.110000000001,126082,1885.8664446806229,2304.2435553193777
