Branch,Customer,Lifetime_pc,Spend,Actual,LM_P,Spend_pd,Predict A_pd,A_pd
305,75229,0.8361111111111111,551.4545454545454,80552.26000000001,0.0,1.5318181818181815,0.2499594329317752,322.20904
1436,197308,0.8944444444444445,215.29655172413794,12606.770000000002,0.919639704632532,0.5980459770114943,1.0172278094450038,50.42708000000001
154,259189,0.9,168.98023255813956,7649.559999999999,0.9638917632135308,0.469389534883721,1.0404859330414293,30.59824
305,302051,0.4083333333333333,266.4227848101266,11497.040000000005,0.0276792727272727,0.7400632911392405,0.1484415164337811,45.98816000000001
1409,129356,0.9277777777777778,119.26685878962533,4073.7,0.0151098181818181,0.3312968299711815,0.06917026003752161,16.2948
1329,138534,0.8277777777777777,1119.5529411764708,39321.93,10.389540125965532,3.109869281045752,10.897003199069601,157.28772
159,20920,0.7666666666666667,430.8374999999999,15109.88,5.628545515151515,1.1967708333333331,5.823832503124344,60.43952
1092,71116,0.9305555555555556,1602.9103448275862,47650.880000000005,0.0,4.452528735632184,0.7265559131502435,190.60352000000003
167,97177,0.9277777777777778,241.40338983050844,6851.959999999999,2.224173025166924,0.6705649717514124,2.3335946537076864,27.40784
1309,234369,0.725,863.8741258741258,21299.45,5.149717584233947,2.3996503496503494,5.54128836446923,85.1978
371,127014,0.9111111111111112,2572.85748502994,58579.28,1.1786254545454542,7.146826347305389,2.3448321768824028,234.31712
304,90339,0.7527777777777778,325.63750000000005,6736.45,0.0058293333333333,0.9045486111111112,0.15343200614153155,26.9458
160,69400,0.7722222222222223,468.12244897959175,9738.87,1.5346839727891155,1.3003401360544216,1.746871219868789,38.95548
306,48905,0.9444444444444444,504.62470588235294,11057.33,4.330350531194298,1.401735294117647,4.559083264228073,44.22932
547,51010,0.6722222222222223,24650.839024390247,562858.24,303.6771903030303,68.47455284552846,314.8507490208212,2251.43296
166,62928,0.9111111111111112,44.53065902578795,899.5799999999999,0.254432900234436,0.1236962750716332,0.2746174437655613,3.59832
626,45309,0.8388888888888889,4896.801253918495,104788.81,55.57427866932649,13.602225705329152,57.793866257638356,419.15524
303,55684,0.8333333333333334,396.82084690553745,7343.939999999999,0.0975398787878787,1.1022801302931595,0.2774080377968079,29.37576
304,33041,0.8861111111111111,583.0765714285715,11373.03,4.159396571428572,1.619657142857143,4.423689413606446,45.49212
381,115537,0.7944444444444444,288.6679245283019,4829.86,0.0,0.8018553459119497,0.13084536398410077,19.31944
160,74564,0.9583333333333334,694.6363636363637,11431.68,0.0,1.929545454545455,0.31485987916777036,45.72672
1472,102816,0.8722222222222222,116.46276923076923,1908.54,0.0,0.3235076923076923,0.052789423887316195,7.63416
323,7308,0.8416666666666667,1228.4432432432432,19677.9,0.3877066666666667,3.4123423423423422,0.9445267690684918,78.7116
301,304609,0.35,1356.3616438356166,20377.06,0.0,3.767671232876713,0.6148020542003254,81.50823999999999
481,118383,0.9472222222222222,105.96069364161849,1705.3400000000004,0.7971993217726396,0.2943352601156069,0.8452284387942159,6.821360000000001
526,65813,0.75,389.52258064516127,6009.81,2.6668769866405992,1.0820071684587813,2.8434370389145935,24.039240000000003
160,28846,0.9333333333333332,1533.3136363636365,20344.41,0.0,4.259204545454546,0.6950096072489518,81.37764
402,42645,0.975,2693.8799999999997,35377.44,0.0,7.483,1.2210629556625054,141.50976
