Customers,Intercept,Coef,ABSCoef,Spend,Unseasoned,Predicted,linear_output,Actual,ABS_diff_unseasoned,ABS_diff_Predicted,ABS_diff_linear_output,Unseasoned_diff,Season_diff,linear_output_diff
68090,4301.624,132.19066666666671,132.19066666666671,49105.58,62183.886666666665,58161.38196279948,42652.286553381564,70174.97,7991.083333333336,12013.58803720052,27522.683446618437,1,0,0
51305,795.6598181818182,134.38715151515152,134.38715151515152,14167.44,27442.735151515157,27617.950039114803,15206.27162922264,10507.29,16935.445151515156,17110.660039114802,4698.981629222639,0,0,1
5487,1280.255090909091,139.4064242424243,139.4064242424243,19075.84,33016.48242424243,35671.11857337655,20584.852023227082,46502.32,13485.83757575757,10831.201426623447,25917.467976772918,0,1,0
72817,2138.5718181818183,145.6144848484848,145.6144848484848,28172.65,42499.81848484848,37194.21878808135,25128.62498262046,9048.43,33451.38848484848,28145.78878808135,16080.194982620458,0,0,1
48040,3389.716181818181,146.40618181818184,146.40618181818184,40485.44,55126.05818181817,52095.035418766085,36475.42806236726,13892.28,41233.77818181817,38202.755418766086,22583.14806236726,0,0,1
61609,1956.769272727273,147.10660606060603,147.10660606060603,26238.39,40898.15060606061,39902.841708208485,25389.87364933842,35874.83,5023.32060606061,4028.0117082084835,10484.956350661581,0,1,0
44898,1362.414909090909,148.49757575757576,148.49757575757576,20306.54,35156.29757575758,34001.50337635509,20440.397947310485,22496.23,12660.067575757577,11505.27337635509,2055.832052689515,0,0,1
60247,3766.899636363637,150.99830303030294,150.99830303030294,44556.21,59563.75030303029,60704.38754057481,41717.49935474524,23278.730000000003,36285.02030303029,37425.65754057481,18438.769354745236,0,0,1
88076,2820.4887272727274,156.26539393939393,156.26539393939393,36001.649999999994,50863.36939393939,49607.30411854484,33532.767085865766,19147.01,31716.359393939394,30460.29411854484,14385.757085865767,0,0,1
71712,5920.686727272727,158.3860606060606,158.3860606060606,67330.56,82172.84606060607,78648.48786140226,58812.56184581715,84761.38999999998,2588.543939393916,6112.902138597725,25948.828154182833,1,0,0
70887,32147.3670909091,161.6884242424245,161.6884242424245,328933.22,344918.49242424255,311222.98115139804,265886.6868964391,399939.07,55020.57757575746,88716.08884860197,134052.3831035609,1,0,0
79063,9158.448545454548,164.02187878787885,164.02187878787885,99783.3,115367.65787878788,108892.66504860974,85064.45004525036,72940.81,42426.847878787885,35951.85504860974,12123.640045250359,0,0,1
127192,1551.088909090909,166.03357575757582,166.03357575757582,23029.3,39585.75757575758,38912.95457172601,23603.780678007402,24418.55,15167.207575757584,14494.404571726012,814.7693219925968,0,0,1
