Span,Purchases s1,Purchase days s1,Spend s1,MAE s1,unadjPredicted s1,Predicted s1,Intercept s1,Coef s1,MAE percent s1,Coef s1 by Spend s1,Purchases s2,Purchase days by training s2,Spend s2,MAE s2,unadjPredicted s2,Predicted s2,Intercept s2,Coef s2,MAE percent s2,Coef s2 by Spend s2,Purchases s3,Purchase days s3,Purchase days by training s3,Spend s3,MAE s3,unadjPredicted s3,Predicted s3,Intercept s3,Coef s3,MAE percent s3,Coef s3 by Spend s3,Actual,Customer,LASSO predicts Actual,LASSO error
0.9555555555555556,94,14,2028.7,246.34110303030303,6293.561252525251,5657.528614645837,-141.5049090909091,76.52775757575758,0.1214280588703618,0.0377225600511448,91,0.1,2012.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,14,0.0777777777777777,2028.7,246.34110303030303,6293.561252525251,5657.528614645837,-141.5049090909091,76.52775757575758,0.1214280588703618,0.0377225600511448,1896.85,62172,3004.7626545721437,1107.9126545721438
0.8833333333333333,38,14,668.4999999999999,56.19676363636364,0.0,0.0,167.56381818181816,-22.38084848484848,0.0840639695383151,-0.0334792049137598,15,0.05,206.67,18.317163636363635,619.5709090909093,0.0,-4.881454545454545,5.026545454545454,0.0886300074338976,0.0243216018509965,38,14,0.0777777777777777,668.4999999999999,56.19676363636364,0.0,0.0,167.56381818181816,-22.38084848484848,0.0840639695383151,-0.0334792049137598,0.0,299349,6.594298218245058,6.594298218245058
0.9777777777777776,43,14,1490.65,176.79130909090907,-162.4893333333329,-145.25922112965273,220.9447272727272,-15.97327272727272,0.1186001469767611,-0.010715642657413,31,0.075,967.62,111.45516363636364,4071.418909090911,3639.692080057077,-79.08945454545457,36.23654545454546,0.1151848490485558,0.0374491488957911,43,14,0.0777777777777777,1490.65,176.79130909090907,-162.4893333333329,-145.25922112965273,220.9447272727272,-15.97327272727272,0.1186001469767611,-0.010715642657413,732.2100000000002,235748,1544.2380671812662,812.028067181266
0.8722222222222222,42,14,1496.9,125.0391515151515,-650.9505050505048,-631.9358273229568,274.6454545454545,-27.76787878787879,0.0835320672824848,-0.0185502563884553,28,0.0583333333333333,527.3499999999999,43.476121212121214,352.50909090909096,342.2120764545938,17.625454545454545,1.468787878787879,0.0824426305340309,0.002785224004528,42,14,0.0777777777777777,1496.9,125.0391515151515,-650.9505050505048,-631.9358273229568,274.6454545454545,-27.76787878787879,0.0835320672824848,-0.0185502563884553,379.29,39564,1763.7321888271383,1384.4421888271384
0.8777777777777778,37,14,971.5400000000002,72.61072727272727,493.45842424242426,450.4920742443935,103.22327272727271,-1.3487272727272717,0.0747377640372267,-0.0013882364830344,28,0.075,614.28,23.70161212121212,791.047272727273,722.1693038544789,-12.499636363636366,6.845030303030304,0.0385843786566584,0.0111431762437818,37,14,0.0777777777777777,971.5400000000002,72.61072727272727,493.45842424242426,450.4920742443935,103.22327272727271,-1.3487272727272717,0.0747377640372267,-0.0013882364830344,921.09,61526,754.1678473575457,166.9221526424543
0.9611111111111112,32,14,970.93,88.7464484848485,336.95983838383825,303.6956202921717,113.75418181818182,-3.7024848484848505,0.0914035496738678,-0.0038133386016343,25,0.075,593.39,52.873309090909096,776.5767272727277,699.9141263384092,5.507636363636358,5.507636363636365,0.0891038087782219,0.0092816467477314,32,14,0.0777777777777777,970.93,88.7464484848485,336.95983838383825,303.6956202921717,113.75418181818182,-3.7024848484848505,0.0914035496738678,-0.0038133386016343,400.66,264988,1697.719239289093,1297.0592392890928
0.8444444444444444,49,14,753.86,67.5272,1047.1933333333332,925.062597195195,35.03,8.967999999999998,0.0895752526994402,0.0118961080306688,35,0.0833333333333333,638.49,27.13770909090909,1285.6112727272732,1135.674631490376,-25.151636363636364,11.454363636363636,0.0425029508542171,0.0179397698262519,49,14,0.0777777777777777,753.86,67.5272,1047.1933333333332,925.062597195195,35.03,8.967999999999998,0.0895752526994402,0.0118961080306688,99.89,296828,1079.079057867214,979.189057867214
0.9277777777777778,97,14,6355.76,694.7392000000001,-3747.3562828282807,-3580.381798677025,1319.6174545454546,-152.0092121212121,0.1093085956675519,-0.023916764025264,43,0.0583333333333333,1572.09,28.381915151515148,230.1236363636364,219.86980070650785,11.506181818181815,0.9588484848484848,0.0180536198000846,0.0006099195878406,97,14,0.0777777777777777,6355.76,694.7392000000001,-3747.3562828282807,-3580.381798677025,1319.6174545454546,-152.0092121212121,0.1093085956675519,-0.023916764025264,2449.4100000000003,113063,2664.8858292860605,215.47582928606016
0.9,79,14,1961.8699999999997,234.9272121212121,-280.76844444444487,-263.91881228178414,296.0872727272728,-22.200060606060617,0.1197465745035156,-0.0113157653698056,17,0.05,692.66,14.70578181818182,389.6525454545456,366.2685000175854,-3.033272727272726,3.1587272727272726,0.0212308806892007,0.0045602853820449,79,14,0.0777777777777777,1961.8699999999997,234.9272121212121,-280.76844444444487,-263.91881228178414,296.0872727272728,-22.200060606060617,0.1197465745035156,-0.0113157653698056,575.47,250930,1527.2101803508426,951.7401803508426
0.9111111111111112,46,14,456.35,34.36518787878787,303.42682828282835,286.87475633730133,43.62581818181819,0.4464848484848486,0.0753044546483792,0.0009783824881885,36,0.0833333333333333,335.6699999999999,22.24016969696969,943.2352727272732,891.7813581736528,-15.487636363636366,8.20169696969697,0.0662560541513084,0.0244338099016801,46,14,0.0777777777777777,456.35,34.36518787878787,303.42682828282835,286.87475633730133,43.62581818181819,0.4464848484848486,0.0753044546483792,0.0009783824881885,274.74,243214,692.8133335919147,418.07333359191466
0.9666666666666668,55,14,759.0400000000001,66.92694545454546,76.01341414141415,71.15174242420912,101.64290909090911,-5.719757575757578,0.0881731469415912,-0.00753551535592,28,0.05,411.3,20.56635151515152,526.6283636363638,492.9462267413449,-4.2661818181818205,4.280484848484849,0.0500032859595222,0.0104072084816067,55,14,0.0777777777777777,759.0400000000001,66.92694545454546,76.01341414141415,71.15174242420912,101.64290909090911,-5.719757575757578,0.0881731469415912,-0.00753551535592,239.95000000000005,70777,1085.843090869149,845.8930908691489
0.8888888888888888,33,14,2841.45,247.86903030303029,4838.476767676766,4254.334711540039,71.56363636363636,47.24030303030303,0.0872332894483557,0.0166254211864727,15,0.05,1974.95,54.764606060606056,1053.4181818181823,926.2405818739444,3.170909090909092,7.764242424242425,0.0277296164766733,0.0039313615150978,33,14,0.0777777777777777,2841.45,247.86903030303029,4838.476767676766,4254.334711540039,71.56363636363636,47.24030303030303,0.0872332894483557,0.0166254211864727,1622.36,102616,2378.1077121246303,755.7477121246304
0.8,62,14,8406.149999999998,1403.8069333333333,20749.00719191919,18935.03598717424,-224.82109090909103,236.7635757575758,0.1669976069108133,0.0281655187877418,50,0.0833333333333333,8209.130000000001,22.210763636363637,592.0369090909091,540.2783890179409,-11.255454545454542,5.252545454545453,0.0027056172379245,0.000639841914374,62,14,0.0777777777777777,8406.149999999998,1403.8069333333333,20749.00719191919,18935.03598717424,-224.82109090909103,236.7635757575758,0.1669976069108133,0.0281655187877418,157.52999999999997,14016,2801.9296858097478,2644.399685809748
0.9166666666666666,50,14,761.1300000000001,60.27363636363636,0.0,0.0,174.7669090909091,-21.92309090909091,0.0791896737267436,-0.0288033462208701,18,0.0416666666666666,258.48,27.47603636363637,553.9805454545458,0.0,-0.4972727272727262,4.230727272727274,0.10629850032357,0.0163677161588025,50,14,0.0777777777777777,761.1300000000001,60.27363636363636,0.0,0.0,174.7669090909091,-21.92309090909091,0.0791896737267436,-0.0288033462208701,0.0,282808,759.5579015411797,759.5579015411797
0.9166666666666666,19,14,358.73999999999995,32.89705454545454,-140.1073939393939,-131.6243857995459,63.64145454545454,-6.170545454545455,0.0917016628908249,-0.0172006061619709,6,0.0416666666666666,142.14,12.361551515151517,151.58036363636367,142.4027076796437,4.749818181818183,0.8244848484848485,0.0869674371405059,0.0058005125122052,19,14,0.0777777777777777,358.73999999999995,32.89705454545454,-140.1073939393939,-131.6243857995459,63.64145454545454,-6.170545454545455,0.0917016628908249,-0.0172006061619709,141.93,60044,1552.6899101644924,1410.7599101644923
1.0,39,14,936.41,91.73447272727272,-30.8242424242423,-28.39147345212694,133.8472727272727,-8.93472727272727,0.0979640037240874,-0.0095414693058887,20,0.0583333333333333,458.42,21.43398787878788,571.3316363636366,526.2399238536083,-10.861818181818183,5.068848484848485,0.0467562232860431,0.0110572149662939,39,14,0.0777777777777777,936.41,91.73447272727272,-30.8242424242423,-28.39147345212694,133.8472727272727,-8.93472727272727,0.0979640037240874,-0.0095414693058887,1800.61,93073,1032.3475401869123,768.2624598130876
0.9833333333333332,45,14,2474.92,357.4301454545454,0.0,0.0,800.6685454545454,-122.9281212121212,0.1444208885356074,-0.0496695332423355,6,0.0416666666666666,71.32000000000001,0.2495999999999999,3.6660000000000017,3.1813148425522355,0.0259999999999999,0.026,0.0034997195737521,0.0003645541222658,45,14,0.0777777777777777,2474.92,357.4301454545454,0.0,0.0,800.6685454545454,-122.9281212121212,0.1444208885356074,-0.0496695332423355,604.85,95528,-244.26133906068412,849.1113390606841
0.9222222222222224,83,14,1542.73,144.27147878787878,-503.5921616161615,-480.371053444689,260.7754545454545,-23.667212121212124,0.0935169983003369,-0.0153411239304428,23,0.0666666666666666,868.8400000000001,88.32037575757576,2506.1027272727274,2390.543973673266,-24.19036363636364,20.63496969696969,0.1016532108991019,0.0237500226704222,83,14,0.0777777777777777,1542.73,144.27147878787878,-503.5921616161615,-480.371053444689,260.7754545454545,-23.667212121212124,0.0935169983003369,-0.0153411239304428,324.0,293608,1107.5037052201392,783.5037052201392
0.8722222222222222,81,14,1545.11,179.41276363636365,806.9222626262628,690.3759277923821,162.66145454545455,-1.8112121212121215,0.1161164989135813,-0.0011722221208924,75,0.1,1494.87,156.3402787878788,3579.495090909092,3062.4972923311334,-0.3725454545454454,27.14278787878788,0.1045845316234045,0.0181572898504805,81,14,0.0777777777777777,1545.11,179.41276363636365,806.9222626262628,690.3759277923821,162.66145454545455,-1.8112121212121215,0.1161164989135813,-0.0011722221208924,1584.64,195768,1798.0859144509345,213.44591445093442
0.9111111111111112,51,14,1980.81,163.9952,4489.421616161616,4063.757109379881,-25.85181818181823,49.76284848484849,0.0827919891357576,0.02512247438414,35,0.0916666666666666,1636.94,34.67672727272727,1189.9892727272731,1077.160440828858,-22.165636363636363,10.526363636363635,0.0211838719028964,0.0064305128082664,51,14,0.0777777777777777,1980.81,163.9952,4489.421616161616,4063.757109379881,-25.85181818181823,49.76284848484849,0.0827919891357576,0.02512247438414,1735.25,154617,1887.545182298777,152.29518229877704
0.8666666666666667,41,14,2355.62,221.8955151515152,3403.042343434343,3078.441730184148,100.5843636363636,29.995030303030305,0.094198349118922,0.0127333909132331,23,0.075,1915.84,74.0449090909091,3169.552363636365,2867.223289491884,-69.81418181818184,28.771818181818187,0.0386487958759129,0.0150178606678105,41,14,0.0777777777777777,2355.62,221.8955151515152,3403.042343434343,3078.441730184148,100.5843636363636,29.995030303030305,0.094198349118922,0.0127333909132331,1944.56,170503,1654.6645649503903,289.89543504960966
0.8222222222222222,101,14,1466.33,128.65479999999997,241.09644444444444,222.29556362711287,189.962,-9.628666666666668,0.0877393219807273,-0.0065665073119056,56,0.0583333333333333,811.8400000000001,43.71076363636364,1511.000727272728,1393.1717619646065,-33.77236363636364,13.749636363636366,0.0538415988820009,0.0169363869280108,101,14,0.0777777777777777,1466.33,128.65479999999997,241.09644444444444,222.29556362711287,189.962,-9.628666666666668,0.0877393219807273,-0.0065665073119056,553.0300000000001,78657,1297.1884926815055,744.1584926815054
0.8055555555555556,38,14,309.96,25.892121212121207,289.6409292929293,264.04608854423134,23.96345454545455,1.5627878787878784,0.0835337502004168,0.0050419017898692,24,0.0833333333333333,230.01,10.812145454545457,482.9501818181821,440.2730884137146,-8.00109090909091,4.204242424242425,0.0470072842682729,0.0182785201697422,38,14,0.0777777777777777,309.96,25.892121212121207,289.6409292929293,264.04608854423134,23.96345454545455,1.5627878787878784,0.0835337502004168,0.0050419017898692,347.43,268509,603.5915334337556,256.16153343375555
0.9777777777777776,26,14,6278.54,668.7663151515151,11412.6637979798,10212.829273683845,109.18672727272713,115.25939393939396,0.1065162147810661,0.0183576745452595,19,0.075,5738.620000000002,282.90701818181816,10187.831454545454,9116.76582751492,-141.69072727272714,86.8412727272727,0.0492987892876367,0.0151327797845601,26,14,0.0777777777777777,6278.54,668.7663151515151,11412.6637979798,10212.829273683845,109.18672727272713,115.25939393939396,0.1065162147810661,0.0183576745452595,2743.11,45283,2952.669838052723,209.55983805272308
0.9888888888888888,41,14,405.0,28.67930909090909,176.51389898989902,157.59340320760165,45.01036363636364,-1.0023030303030305,0.0708131088664422,-0.0024748222970445,22,0.0583333333333333,223.66,5.472242424242423,144.49181818181822,129.00376397118623,-0.2609090909090907,1.1124242424242423,0.0244667907727909,0.0049737290638658,41,14,0.0777777777777777,405.0,28.67930909090909,176.51389898989902,157.59340320760165,45.01036363636364,-1.0023030303030305,0.0708131088664422,-0.0024748222970445,146.73000000000002,114811,505.3320049260594,358.6020049260594
0.9277777777777778,36,14,7633.309999999999,456.2468,19131.0067070707,17406.436475235707,-223.7985454545453,219.3621212121212,0.0597705058487078,0.0287374836358173,28,0.1083333333333333,7495.99,348.41672727272726,14883.21163636364,13541.560141741222,-312.7898181818181,134.0781818181818,0.0464804151650051,0.017886654306927,36,14,0.0777777777777777,7633.309999999999,456.2468,19131.0067070707,17406.436475235707,-223.7985454545453,219.3621212121212,0.0597705058487078,0.0287374836358173,3254.61,104989,4321.517921136459,1066.9079211364592
0.8611111111111112,73,14,1020.1,84.65458181818181,-553.2510909090906,-513.5176553587319,204.27618181818175,-22.72581818181818,0.0829865521205585,-0.0222780297831763,26,0.0416666666666666,405.3100000000001,46.342836363636366,375.7527272727274,348.7668848274285,18.787636363636363,1.5656363636363635,0.1143392375308686,0.0038628120787455,73,14,0.0777777777777777,1020.1,84.65458181818181,-553.2510909090906,-513.5176553587319,204.27618181818175,-22.72581818181818,0.0829865521205585,-0.0222780297831763,194.04,261750,1849.032947805387,1654.992947805387
