Branch,Customer,Lifetime_pc,Spend,Actual,LM_P,Spend_pd,Predict A_pd,A_pd
160,74564,0.9583333333333334,694.6363636363637,11431.68,0.0,1.929545454545455,4.643890705123771,45.72672
402,42645,0.975,2693.8799999999997,35377.44,0.0,7.483,5.903586676247567,141.50976
505,54134,0.9861111111111112,2167.6713091922006,24697.44,0.0,6.021309192200557,5.905297263680565,98.78976000000002
168,45622,0.9694444444444444,334.65999999999997,3726.47,0.0,0.929611111111111,3.557725820106413,14.90588
166,56092,0.9666666666666668,1132.0044568245125,12671.76,6.312080744154638,3.1444568245125346,4.72771086657545,50.68704
324,17575,0.9583333333333334,70.35807365439095,724.4599999999999,0.3921038702034509,0.1954390934844193,0.6067594578892013,2.8978399999999995
153,85027,0.9583333333333334,1905.5130919220053,16502.84,2.4216163173799266,5.29309192200557,4.031439327051617,66.01136
325,5878,0.9861111111111112,9120.791061452514,78107.39,32.90037694667343,25.335530726256984,29.666169604222294,312.42956
303,67472,0.9833333333333332,14835.45,113846.7,32.283713212121214,41.209583333333335,38.15876946558377,455.3868
547,88424,0.9777777777777776,3377.173109243696,30648.51,28.5638818327816,9.381036414565823,16.2986218414747,122.59404
344,246871,0.9638888888888888,8051.949999999999,67939.37,54.787727205387206,22.366527777777776,35.65182427008056,271.75748
224,70268,0.9722222222222222,386.5776536312849,3324.74,2.945046431691213,1.073826815642458,4.599623268906402,13.29896
402,100099,0.9527777777777776,2790.2153846153847,22359.22,17.77731491737892,7.75059829059829,12.008159654511594,89.43688
1092,141594,0.9583333333333334,1456.7239193083572,11348.059999999998,7.984144029342414,4.046455331412103,5.910737844031615,45.39224
372,117375,0.9722222222222222,988.1340845070424,7217.9,5.373293985488689,2.744816901408451,4.014313803995714,28.8716
547,59797,0.9805555555555556,735.91,4412.040000000001,0.3397381818181815,2.0441944444444444,2.344095452499224,17.648160000000004
1309,104681,0.9888888888888888,6042.160000000001,45938.17999999999,44.11636637037037,16.78377777777778,27.88186406665422,183.75272
1109,9981,0.9805555555555556,17402.510000000002,113905.39,61.30631672727274,48.34030555555556,55.978326057855355,455.62156
507,195468,0.9833333333333332,685.7396648044693,3887.71,0.0753912727272728,1.9048324022346368,1.2506716862932477,15.55084
372,229569,0.9555555555555556,338.971104815864,2563.24,2.641592945660572,0.941586402266289,1.71585486863238,10.25296
224,102881,0.9611111111111112,340.0410256410256,2280.26,1.5406977287403951,0.9445584045584045,1.4562129435474682,9.12104
324,96033,0.975,255.5492957746479,1809.5700000000004,1.6924002253521122,0.7098591549295775,2.284419098375404,7.238280000000001
1451,258848,0.9555555555555556,378.83076923076925,2040.63,0.0,1.0523076923076924,1.6924501930658102,8.162519999999999
324,82004,0.9611111111111112,3604.1625,19378.04,0.0,10.0115625,10.28842730365794,77.51216000000001
