Customer,Recency,Lifetime_pc,Exp_buy_range,C_latency,Tr_range_name,Buys_pd,Buy_days_pd,Buy_concentration,Spend_per_buy,Spend_pd,LM_Int_pd,LM_Coef_pd,LM_MAE_pd,LM_Int_spend,LM_Coef_spend,LM_MAE_spend,LM_P,Tr_range_name_2,Buys_pd_2,Buy_days_pd_2,Buy_concentration_2,Spend_per_buy_2,Spend_pd_2,LM_Int_pd_2,LM_Coef_pd_2,LM_MAE_pd_2,LM_Int_spend_2,LM_Coef_spend_2,LM_MAE_spend_2,LM_P_2,Tr_range_name_3,Buys_pd_3,Buy_days_pd_3,Buy_concentration_3,Spend_per_buy_3,Spend_pd_3,LM_Int_pd_3,LM_Coef_pd_3,LM_MAE_pd_3,LM_Int_spend_3,LM_Coef_spend_3,LM_MAE_spend_3,LM_P_3,Changing_P,Mean_P,Median_P,Actual,Branch,Model_name,P-A / S,A_pd,Ridge model,abs Ridge model,abs P-A / S,Training,Target,Predict Actual,Spend,m,ML_Error
111436,47,0.8027777777777778,51.42857142857143,0.9138888888888888,0,0.0249221183800623,0.0249221183800623,1.0,58.32000000000001,1.4534579439252338,0.0062813006874179,-0.0004170850390051,0.0917770603228547,0.0043216253443526,-0.0002869605142332,0.0631439393939394,0.2714530909090907,1,0.01875,0.01875,1.0,58.32000000000001,1.0935,0.0062130681818181,0.0001380681818181,0.1528690909090909,0.0056818181818181,0.0001262626262626,0.1397979797979797,0.8412218181818184,2,0.0186915887850467,0.0186915887850467,1.0,58.32,1.0900934579439252,0.0099099405267629,0.0,0.174414953271028,0.009090909090909,0.0,0.1599999999999999,0.46656,-0.1951069090909092,0.5264116363636364,0.009090909090909,422.82,342,M1_May_1st_2021-05-01,-0.9768613636363637,1.69128,-1.0191876710034027,1.0191876710034027,0.9768613636363637,360,250,438.199876919911,523.2448598130842,2,15.379876919910998
116841,10,0.9416666666666668,32.72727272727273,0.3055555555555556,0,0.0867052023121387,0.0346820809248554,2.5,21.938333333333333,1.9021676300578036,0.0108363185947001,-0.0012003453194204,0.2316936416184971,0.0056968263067176,-0.0006310407665721,0.1218050596368609,0.0,1,0.0462427745664739,0.0173410404624277,2.666666666666667,21.78625,1.0074566473988438,-0.0061915104805278,0.002619664856659,0.1472393063583815,-0.0061456842798285,0.0026002755189742,0.1461495209134201,3.9602145454545448,2,0.0695652173913043,0.0260869565217391,2.666666666666667,21.78625,1.5155652173913043,-0.0117716732542819,0.0054225296442687,0.2410750988142292,-0.0077671835690081,0.0035778926449647,0.1590661332470959,3.690396363636363,-3.690396363636363,2.550203636363636,0.0026002755189742,254.42,342,M1_May_1st_2021-05-01,-0.5350106814555952,1.01768,-1.5917397010727483,1.5917397010727483,0.5350106814555952,360,250,756.9389337146166,684.7803468208093,2,502.51893371461665
117202,9,0.9777777777777776,12.857142857142858,0.7,0,0.3659217877094972,0.0754189944134078,4.851851851851851,16.567175572519083,6.062290502793295,0.0113385108063879,0.0012224855632676,0.4546815981039445,0.0018703344554609,0.0002016540716259,0.0750016182653145,9.799927643812426,1,0.4245810055865922,0.0782122905027933,5.428571428571429,19.266578947368416,8.180223463687149,0.0457768184639693,-7.358501213249872e-05,0.7518102590147283,0.005596035202116,-8.995477013452033e-06,0.0919058339117618,5.762203636363636,2,0.3361344537815126,0.0672268907563025,5.000000000000001,19.86125,6.676050420168068,0.0547248535777947,0.0002019777608012,0.6612693659281894,0.0081971899751495,3.0254079596391976e-05,0.099050984385996,3.2931696969696977,6.506757946842728,6.285100325715253,0.0081971899751495,1710.3900000000003,342,M1_May_1st_2021-05-01,0.4879950313250925,6.841560000000001,0.4787123890430971,0.4787123890430971,0.4879950313250925,360,250,1724.4585185367423,2182.4245810055863,2,14.068518536741976
122203,8,0.9805555555555556,6.101694915254237,1.3111111111111111,0,0.5027932960893855,0.164804469273743,3.050847457627119,179.4978888888889,90.25033519553074,0.1926739179504543,0.0128936572428192,5.26147841543931,0.0021348831285005,0.0001428654776171,0.0582987132849991,129.67150599898426,1,0.3910614525139664,0.1620111731843575,2.413793103448276,262.627,102.70329608938547,0.2175841092489137,0.0784421684254086,5.799031657355681,0.0021185698758834,0.0007637745954826,0.0564639293787477,174.6318266666667,2,0.3949579831932773,0.1680672268907563,2.35,333.8976595744681,131.8755462184874,0.84630226636109,0.0561468041762159,10.598725439266616,0.0064174313633473,0.0004257559933302,0.0803691491196326,94.84381454545456,34.827691453529695,133.0490490703685,0.0064174313633473,16646.41,342,M1_May_1st_2021-05-01,0.6990097694629761,66.58564,0.6063667610877408,0.6063667610877408,0.6990097694629761,360,250,18736.675639846835,32490.120670391065,2,2090.2656398468353
125849,4,0.9916666666666668,7.826086956521739,0.5111111111111111,0,0.4972222222222222,0.1305555555555555,3.808510638297872,18.2791061452514,9.08877777777778,0.0305965207631874,-0.0011888701833146,0.6458039393939394,0.0033664065192567,-0.0001308063869953,0.0710550918048564,5.461106855218856,1,0.65,0.15,4.333333333333334,17.108376068376067,11.120444444444445,0.1477807519640853,-0.0191112233445566,0.7005676767676766,0.0132891048287115,-0.0017185665051457,0.0629981724442377,0.0,2,0.5083333333333333,0.1166666666666666,4.357142857142857,11.050327868852458,5.617249999999999,0.0899219696969696,-0.0095803451178451,0.4422963636363636,0.0160081836658453,-0.0017055222961137,0.0787389494212227,0.0,5.461106855218856,1.8203689517396189,0.0160081836658453,332.92,342,M1_May_1st_2021-05-01,0.4543434723770425,1.3316799999999998,-0.0730237828458824,0.0730237828458824,0.4543434723770425,360,250,1531.2009474994454,3271.960000000001,2,1198.2809474994453
129341,18,0.8083333333333333,60.0,0.3,0,0.1611842105263158,0.0230263157894736,7.000000000000001,27.416734693877554,4.419144736842106,-0.0020439110973915,0.0036220481555795,0.4629272727272727,-0.0004625128207165,0.0008196265049621,0.1047549470077048,14.6620940861244,1,0.1447368421052631,0.0328947368421052,4.4,42.873636363636365,6.205394736842106,-0.0246139354066985,0.0140883672248803,0.7156315789473683,-0.0039665382220671,0.002270341827126,0.1153241025423548,17.478043636363633,2,0.2178217821782178,0.0495049504950495,4.4,42.873636363636365,9.33881188118812,0.0141723263235414,0.0157168807789869,1.0380795679567956,0.0015175727387859,0.0016829636338051,0.1111575627781814,10.757461818181822,3.904632267942578,14.299199846889952,0.002270341827126,2387.68,342,M1_May_1st_2021-05-01,1.1566432851839465,9.55072,1.414767694135679,1.414767694135679,1.1566432851839465,360,250,2102.507719182618,1590.892105263158,2,285.17228081738176
129407,2,0.9944444444444444,3.5643564356435644,0.5611111111111111,0,0.7604456824512534,0.2813370473537604,2.7029702970297027,103.06117216117217,78.37242339832869,0.4092069159562195,-0.0425568310777224,2.8030238203764672,0.0052213125256625,-0.0005430077217521,0.0357654350705741,0.0,1,0.4804469273743016,0.2290502793296089,2.097560975609756,90.61883720930231,43.53754189944134,0.3460446927374301,-0.0231487688806124,2.877633519553072,0.0079481908633401,-0.0005316967350632,0.0660954522007591,4.398639999999997,2,0.361344537815126,0.1932773109243697,1.869565217391304,87.38813953488372,31.577226890756304,0.1929569646040234,0.0155970206264323,2.973683728036669,0.0061106367975747,0.0004939325635018,0.0941717820353365,23.939778181818177,-23.939778181818177,9.446139393939392,0.0061106367975747,20541.65,342,M1_May_1st_2021-05-01,-1.0484121383153786,82.1666,-0.9952846315948416,0.9952846315948416,1.0484121383153786,360,250,19500.71713730013,28214.072423398327,2,1040.9328626998722
129733,33,0.8611111111111112,72.0,0.4583333333333333,0,0.0572289156626506,0.0180722891566265,3.1666666666666665,10.446315789473685,0.5978313253012049,0.00269344758714,-0.0002078044799518,0.0681132530120481,0.0045053637592224,-0.000347597175252,0.1139338976219266,0.0552116363636364,1,0.072289156626506,0.0240963855421686,3.0,10.504166666666666,0.7593373493975903,0.0124404355389472,-0.0017719433885273,0.0849706462212486,0.0163832788533537,-0.0023335390915949,0.1119010493671342,0.0,2,0.0818181818181818,0.0272727272727272,3.0,4.636666666666667,0.3793636363636363,0.0103478587528174,-0.0015331329827197,0.0463685950413223,0.0272768862403526,-0.0040413282554319,0.1222273054048755,0.0,0.0552116363636364,0.0184038787878788,0.0272768862403526,56.120000000000005,342,M1_May_1st_2021-05-01,-0.2831373273240262,0.22448,1.4058039720566449,1.4058039720566449,0.2831373273240262,360,250,0.0,215.21927710843374,2,56.120000000000005
129919,9,0.9694444444444444,5.070422535211268,1.775,0,0.3549295774647887,0.2028169014084507,1.75,132.95214285714286,47.188647887323945,0.133134443021767,-0.0004566367904396,2.7844683226632525,0.0028213235382302,-9.676835656108566e-06,0.0590071648018385,45.78739396670935,1,0.4971751412429379,0.2768361581920904,1.7959183673469388,100.33295454545454,49.883050847457625,0.445597842835131,-0.0374377294603283,2.2770227015921933,0.0089328506429522,-0.0007505100194214,0.045647222110679,1.338162909090909,2,0.423728813559322,0.2457627118644068,1.7241379310344829,87.0168,36.87152542372881,0.4587145608628659,-0.033655966444102,2.124439958911146,0.0124408891574542,-0.0009127901831379,0.0576173601308058,1.623776969696969,44.16361699701238,16.249777948499077,0.0124408891574542,8615.2,342,M1_May_1st_2021-05-01,0.24002794048591405,34.460800000000006,-0.08257382978687033,0.08257382978687033,0.24002794048591405,360,250,12420.985336307449,16987.91323943662,2,3805.7853363074482
139354,39,0.8972222222222223,90.0,0.4333333333333333,0,0.0257879656160458,0.0143266475644699,1.7999999999999998,106.27666666666666,2.740659025787965,0.012076895024746,-0.0009436534811892,0.3475394634019275,0.0044065660525843,-0.0003443162656536,0.1268087201405897,0.2487032727272726,1,0.0057471264367816,0.0057471264367816,1.0,136.98,0.7872413793103448,-0.0039759665621734,0.0018554510623476,0.1412263322884012,-0.005050505050505,0.0023569023569023,0.1793939393939393,2.872429090909091,2,0.0086206896551724,0.0086206896551724,1.0,136.98,1.1808620689655172,-0.0035783699059561,0.00298197492163,0.2046827586206896,-0.003030303030303,0.0025252525252525,0.1733333333333333,2.2082836363636367,-1.959580363636364,1.776472,0.0023569023569023,88.48,342,M1_May_1st_2021-05-01,-0.03839103160323879,0.35392,-5.0807725863489575,5.0807725863489575,0.03839103160323879,360,250,3543.3421298701514,986.6372492836674,2,3454.8621298701514
147974,10,0.95,25.714285714285715,0.3888888888888889,0,0.1690544412607449,0.0429799426934097,3.9333333333333336,44.37050847457627,7.501031518624641,0.0080745581066497,0.0029682134484426,0.8466841364938786,0.0010764596957899,0.0003957073691895,0.1128756937484677,16.426211901015886,1,0.2126436781609195,0.0459770114942528,4.625,43.16783783783784,9.179367816091954,-0.0331053059328921,0.0186892875111265,1.1779999303378614,-0.0036064908386018,0.0020360103098127,0.1283312700764382,29.802779393939403,2,0.3017241379310345,0.0517241379310344,5.833333333333333,43.786,13.211293103448272,-0.042376698014629,0.0338824016022291,1.2213473354231974,-0.0032076116760719,0.0025646544465345,0.0924472211659897,24.995761212121216,-8.56954931110533,23.741584169025504,0.0020360103098127,445.47,342,M1_May_1st_2021-05-01,1.9523090743792813,1.78188,0.13435150396644602,0.13435150396644602,1.9523090743792813,360,250,3854.609258797238,2700.371346704871,2,3409.1392587972377
156078,9,0.975,4.5,2.0,0,1.669467787114846,0.226890756302521,7.358024691358025,45.39687919463088,75.7886274509804,0.2484314432843844,-0.0084238840317271,2.4013395127748067,0.0032779514768896,-0.0001111497109137,0.0316846945714642,50.00669015669299,1,1.651685393258427,0.2808988764044944,5.88,45.3587074829932,74.91831460674157,0.5900375099307683,-0.0386277002232058,3.823081852230167,0.0078757445763158,-0.0005155975601689,0.0510300034417237,8.242578909090907,2,1.411764705882353,0.2689075630252101,5.250000000000001,36.21142857142856,51.12201680672269,0.2795886172650879,0.0325395976572447,3.276122536287243,0.0054690451341567,0.0006365084887059,0.0640843757920056,42.92069818181819,7.085991974874801,33.723322415867365,0.0054690451341567,12717.11,342,M1_May_1st_2021-05-01,-0.011370437390021134,50.86844,0.03048553647242125,0.03048553647242125,0.011370437390021134,360,250,11924.058297585345,27283.905882352945,2,793.0517024146557
168017,3,0.9916666666666668,3.302752293577982,0.9083333333333332,0,3.403899721448468,0.3064066852367688,11.10909090909091,20.98445171849427,71.42896935933148,-0.0792365718465996,0.0617000834716712,5.037389448805605,-0.0011093058258756,0.0008637963563674,0.0705230593971537,259.88471711386853,1,6.229050279329609,0.4860335195530726,12.816091954022989,21.20556950672645,132.09055865921786,0.3141583432086224,0.0932617986193405,9.470789910275943,0.0023783557765027,0.000706044395345,0.0716992191297317,214.7726460606061,2,8.873949579831933,0.6302521008403361,14.080000000000002,21.47309659090909,190.55117647058825,2.0860710466004586,-0.1106987946693829,8.952503692386045,0.0109475631966116,-0.0005809399696173,0.0469821486185779,27.56948945454545,232.31522765932309,167.40895087634,0.0109475631966116,4946.879999999999,342,M1_May_1st_2021-05-01,3.3613420334546973,19.78752,2.866278728174881,2.866278728174881,3.3613420334546973,360,250,13787.345415940337,25714.42896935933,2,8840.465415940338
177160,3,0.975,6.315789473684211,0.475,0,0.5325779036827195,0.1614730878186968,3.298245614035088,75.30026595744683,40.10325779036828,-0.0082547142816264,0.0265894783529344,2.9744115374710285,-0.0002058365014826,0.0006630253953912,0.0741688257103492,121.9112121967551,1,0.75,0.2102272727272727,3.5675675675675675,74.06795454545455,55.55096590909091,0.026412017906336,0.0627121020814202,4.007827272727273,0.0004754556014302,0.0011289111009167,0.0721468512228226,118.57665575757576,2,0.8205128205128205,0.2564102564102564,3.2,90.56625,74.31076923076924,0.2367090132090131,0.0850105326771993,4.61588003108003,0.0031853931221452,0.0011439867135973,0.0621158962403631,82.51935515151514,39.39185704523996,107.66907436861533,0.0031853931221452,4461.449999999999,342,M1_May_1st_2021-05-01,2.594936619382299,17.845799999999997,1.4114476297629246,1.4114476297629246,2.594936619382299,360,250,16326.891010692063,14437.172804532582,2,11865.441010692064
180948,40,0.9166666666666666,36.0,1.1111111111111112,0,0.0560224089635854,0.0308123249299719,1.818181818181818,325.77000000000004,18.25042016806723,0.0047523979288685,0.0102096030331324,1.6692351413292592,0.0002603993708146,0.0005594174237695,0.0914628335105358,49.4976861807996,1,0.0786516853932584,0.0393258426966292,2.0,396.4257142857144,31.17955056179776,0.1269468278288502,0.0102828661143267,3.572811848825332,0.0040714771554273,0.0003297952000284,0.1145883049771366,35.37836121212121,2,0.1176470588235294,0.0588235294117647,2.0,396.4257142857143,46.63831932773109,0.7390946014769545,-0.0778759867583396,4.748897784568373,0.0158473678325172,-0.001669785444263,0.1018239476255029,0.0,49.4976861807996,28.29201579764027,0.0158473678325172,2196.08,342,M1_May_1st_2021-05-01,2.230818019852266,8.78432,2.025619569601818,2.025619569601818,2.230818019852266,360,250,3132.319483726729,6570.151260504203,2,936.2394837267288
184149,19,0.9194444444444444,22.5,0.8444444444444444,0,0.2028985507246377,0.0463768115942029,4.375,8.804142857142857,1.7863478260869563,0.0125386335403726,-0.0016521739130434,0.1435791304347826,0.0070191445122078,-0.0009248892566811,0.0803757971085041,0.0,1,0.0988372093023255,0.0348837209302325,2.833333333333333,7.00764705882353,0.6926162790697674,0.0076774136715997,-0.0008510101010101,0.1036657505285412,0.0110846566902975,-0.0012286891410537,0.1496727028532619,0.0,2,0.0260869565217391,0.0260869565217391,1.0,12.986666666666668,0.3387826086956522,-0.0021562582345191,0.001106543697848,0.0533628458498023,-0.006364725281563,0.0032662352477547,0.1575135336942318,0.7666521212121215,-0.7666521212121215,0.2555507070707071,-0.0012286891410537,62.1,342,M1_May_1st_2021-05-01,-0.13905466582290807,0.2484,-0.14138146988780542,0.14138146988780542,0.13905466582290807,360,250,63.13912034576492,643.0852173913042,2,1.0391203457649212
186288,59,0.8388888888888889,30.0,1.9666666666666663,0,0.1374269005847953,0.0380116959064327,3.615384615384616,61.05468085106384,8.390555555555556,0.0475479304321409,-0.0052388699020277,0.6346586921850079,0.0056668393549529,-0.0006243769995133,0.0756396507934194,0.0,1,0.0584795321637426,0.023391812865497,2.5,57.78099999999999,3.379005847953216,-0.0012329730049028,0.0044456061590564,0.4167354244196349,-0.0003648922376531,0.0013156550651574,0.1233307792799667,7.784670303030303,2,0.087719298245614,0.0350877192982456,2.5,57.781000000000006,5.0685087719298245,0.030656432748538,0.0025735867446393,0.7126795321637426,0.0060484126846772,0.0005077601441458,0.1406093121729749,3.719506666666665,-3.719506666666665,3.834725656565656,0.0060484126846772,764.1700000000001,342,M1_May_1st_2021-05-01,-0.364300072833212,3.0566800000000005,-1.794993143967679,1.794993143967679,0.364300072833212,360,250,3765.2474240755355,3020.6000000000004,2,3001.0774240755354
191455,1,0.9916666666666668,2.903225806451613,0.3444444444444444,0,1.072829131652661,0.3473389355742297,3.088709677419355,431.01631853785904,462.40686274509807,2.3860400079223605,-0.2447947778437974,40.74457071555894,0.0051600445412023,-0.0005293926140943,0.0881141133452844,0.0,1,0.6797752808988764,0.3258426966292135,2.086206896551724,135.2713223140496,91.95410112359552,1.021699920553853,-0.1135208451556766,6.588480898876402,0.0111109771948135,-0.0012345381420573,0.0716496688931886,0.0,2,0.7058823529411765,0.3529411764705882,2.0,73.97499999999998,52.21764705882352,0.3608731856378914,0.0165053051523639,3.877256226126815,0.0069109430616696,0.0003160867270363,0.0742518371568726,34.28343030303031,-34.28343030303031,11.427810101010104,0.0069109430616696,22724.810000000005,342,M1_May_1st_2021-05-01,-0.19657848384942386,90.89924000000002,-0.30983282510621557,0.30983282510621557,0.19657848384942386,360,250,35817.20615820395,166466.4705882353,2,13092.396158203948
